ID	Slp_T	Send_TS				RECV_TS
5	5000	1403525379,598052	1403525379,599115
6	5000	1403525379,603527	1403525379,604601
7	5000	1403525379,609026	1403525379,610073
8	5000	1403525379,614490	1403525379,615531
9	5000	1403525379,619985	1403525379,621066
10	5000	1403525379,625474	1403525379,626519
11	5000	1403525379,630871	1403525379,631951
12	5000	1403525379,636361	1403525379,637408
13	5000	1403525379,641777	1403525379,642823
14	5000	1403525379,647222	1403525379,648255
15	5000	1403525379,652649	1403525379,653689
16	5000	1403525379,658262	1403525379,659363
17	5000	1403525379,663762	1403525379,664808
18	5000	1403525379,669222	1403525379,670304
19	5000	1403525379,674667	1403525379,675788
20	5000	1403525379,680225	1403525379,681261
21	5000	1403525379,685648	1403525379,686696
22	5000	1403525379,691099	1403525379,692186
23	5000	1403525379,696540	1403525379,697618
24	5000	1403525379,702018	1403525379,703103
25	5000	1403525379,707492	1403525379,708577
26	5000	1403525379,712975	1403525379,714061
27	5000	1403525379,718422	1403525379,719467
28	5000	1403525379,724015	1403525379,725065
29	5000	1403525379,729435	1403525379,730493
30	5000	1403525379,734879	1403525379,735985
31	5000	1403525379,740379	1403525379,741435
32	5000	1403525379,745805	1403525379,746862
33	5000	1403525379,751254	1403525379,752295
34	5000	1403525379,756668	1403525379,757721
35	5000	1403525379,762115	1403525379,763175
36	5000	1403525379,767522	1403525379,768590
37	5000	1403525379,772977	1403525379,774065
38	5000	1403525379,778417	1403525379,779463
39	5000	1403525379,784035	1403525379,785137
40	5000	1403525379,789528	1403525379,790627
41	5000	1403525379,795028	1403525379,796114
42	5000	1403525379,800509	1403525379,801604
43	5000	1403525379,805992	1403525379,807050
44	5000	1403525379,811408	1403525379,812454
45	5000	1403525379,816858	1403525379,817912
46	5000	1403525379,822276	1403525379,823325
47	5000	1403525379,827724	1403525379,828773
48	5000	1403525379,833152	1403525379,834201
49	5000	1403525379,838601	1403525379,839753
0	8000	1403525379,852368	1403525379,853617
1	8000	1403525379,861081	1403525379,862182
2	8000	1403525379,869535	1403525379,870625
3	8000	1403525379,878026	1403525379,879122
4	8000	1403525379,886496	1403525379,887617
5	8000	1403525379,895030	1403525379,896080
6	8000	1403525379,903495	1403525379,904580
7	8000	1403525379,911944	1403525379,913003
8	8000	1403525379,920382	1403525379,921436
9	8000	1403525379,928800	1403525379,929846
10	8000	1403525379,937244	1403525379,938344
11	8000	1403525379,945745	1403525379,946821
12	8000	1403525379,954162	1403525379,955214
13	8000	1403525379,962615	1403525379,963773
14	8000	1403525379,971162	1403525379,972221
15	8000	1403525379,979662	1403525379,980708
16	8000	1403525379,988109	1403525379,989187
17	8000	1403525379,996548	1403525379,997737
18	8000	1403525380,5039	1403525380,6089
19	8000	1403525380,13492	1403525380,14589
20	8000	1403525380,21940	1403525380,23015
21	8000	1403525380,30380	1403525380,31457
22	8000	1403525380,39028	1403525380,40175
23	8000	1403525380,47295	1403525380,48297
24	8000	1403525380,55561	1403525380,56539
25	8000	1403525380,63814	1403525380,64796
26	8000	1403525380,72064	1403525380,73046
27	8000	1403525380,80328	1403525380,81308
28	8000	1403525380,88575	1403525380,89554
29	8000	1403525380,96821	1403525380,97893
30	8000	1403525380,105087	1403525380,106073
31	8000	1403525380,113335	1403525380,114311
32	8000	1403525380,121581	1403525380,122560
33	8000	1403525380,129826	1403525380,130810
34	8000	1403525380,138079	1403525380,139180
35	8000	1403525380,146526	1403525380,147685
36	8000	1403525380,155075	1403525380,156107
37	8000	1403525380,163463	1403525380,164513
38	8000	1403525380,171869	1403525380,172935
39	8000	1403525380,180269	1403525380,181323
40	8000	1403525380,188654	1403525380,189705
41	8000	1403525380,197056	1403525380,198097
42	8000	1403525380,205439	1403525380,206484
43	8000	1403525380,213830	1403525380,214878
44	8000	1403525380,222209	1403525380,223249
45	8000	1403525380,230602	1403525380,231746
46	8000	1403525380,239089	1403525380,240142
47	8000	1403525380,247479	1403525380,248537
48	8000	1403525380,255890	1403525380,256949
49	8000	1403525380,264290	1403525380,265341
0	10000	1403525380,279640	1403525380,280930
1	10000	1403525380,290370	1403525380,291503
2	10000	1403525380,301035	1403525380,302131
3	10000	1403525380,311516	1403525380,312572
4	10000	1403525380,321951	1403525380,323039
5	10000	1403525380,332439	1403525380,333490
6	10000	1403525380,342894	1403525380,343985
7	10000	1403525380,353377	1403525380,354483
8	10000	1403525380,363875	1403525380,364936
9	10000	1403525380,374299	1403525380,375349
10	10000	1403525380,384748	1403525380,385841
11	10000	1403525380,395179	1403525380,396231
12	10000	1403525380,405628	1403525380,406683
13	10000	1403525380,416037	1403525380,417094
14	10000	1403525380,426454	1403525380,427500
15	10000	1403525380,437020	1403525380,438131
16	10000	1403525380,447477	1403525380,449605
17	10000	1403525380,457942	1403525380,459005
18	10000	1403525380,468352	1403525380,469471
19	10000	1403525380,478799	1403525380,479906
20	10000	1403525380,489204	1403525380,490254
21	10000	1403525380,499598	1403525380,500717
22	10000	1403525380,510047	1403525380,511100
23	10000	1403525380,520422	1403525380,521499
24	10000	1403525380,530793	1403525380,531866
25	10000	1403525380,541209	1403525380,542321
26	10000	1403525380,551645	1403525380,552765
27	10000	1403525380,562235	1403525380,563311
28	10000	1403525380,572658	1403525380,573788
29	10000	1403525380,583132	1403525380,584201
30	10000	1403525380,593539	1403525380,594620
31	10000	1403525380,603932	1403525380,605042
32	10000	1403525380,614390	1403525380,615500
33	10000	1403525380,624928	1403525380,626030
34	10000	1403525380,635367	1403525380,636426
35	10000	1403525380,645776	1403525380,646834
36	10000	1403525380,656156	1403525380,657271
37	10000	1403525380,666613	1403525380,667778
38	10000	1403525380,677106	1403525380,678215
39	10000	1403525380,687540	1403525380,688604
40	10000	1403525380,697950	1403525380,699000
41	10000	1403525380,708329	1403525380,709437
42	10000	1403525380,718795	1403525380,719877
43	10000	1403525380,729214	1403525380,730264
44	10000	1403525380,739588	1403525380,740703
45	10000	1403525380,750041	1403525380,751093
46	10000	1403525380,760417	1403525380,761479
47	10000	1403525380,770817	1403525380,771872
48	10000	1403525380,781219	1403525380,782350
49	10000	1403525380,791683	1403525380,792789
0	50000	1403525380,847263	1403525380,848532
1	50000	1403525380,897919	1403525380,899030
2	50000	1403525380,948435	1403525380,949497
3	50000	1403525380,998890	1403525381,4
4	50000	1403525381,49388	1403525381,50534
5	50000	1403525381,99852	1403525381,100965
6	50000	1403525381,150319	1403525381,151441
7	50000	1403525381,200968	1403525381,202078
8	50000	1403525381,251470	1403525381,252578
9	50000	1403525381,301966	1403525381,303130
10	50000	1403525381,352466	1403525381,353581
11	50000	1403525381,402962	1403525381,404070
12	50000	1403525381,453466	1403525381,454574
13	50000	1403525381,503955	1403525381,505060
14	50000	1403525381,554450	1403525381,555574
15	50000	1403525381,604995	1403525381,606142
16	50000	1403525381,655485	1403525381,656549
17	50000	1403525381,705935	1403525381,706989
18	50000	1403525381,756373	1403525381,757480
19	50000	1403525381,806822	1403525381,807954
20	50000	1403525381,857330	1403525381,858441
21	50000	1403525381,907810	1403525381,908924
22	50000	1403525381,958307	1403525381,959424
23	50000	1403525382,8818	1403525382,9943
24	50000	1403525382,59355	1403525382,60459
25	50000	1403525382,109827	1403525382,110936
26	50000	1403525382,160344	1403525382,161417
27	50000	1403525382,210806	1403525382,211906
28	50000	1403525382,261308	1403525382,262418
29	50000	1403525382,311806	1403525382,312928
30	50000	1403525382,362311	1403525382,363425
31	50000	1403525382,412769	1403525382,413882
32	50000	1403525382,463453	1403525382,464585
33	50000	1403525382,513969	1403525382,515078
34	50000	1403525382,564479	1403525382,565612
35	50000	1403525382,614965	1403525382,616108
36	50000	1403525382,665491	1403525382,666590
37	50000	1403525382,715976	1403525382,717078
38	50000	1403525382,766474	1403525382,767616
39	50000	1403525382,817068	1403525382,818188
40	50000	1403525382,867532	1403525382,868662
41	50000	1403525382,918001	1403525382,919116
42	50000	1403525382,968507	1403525382,969606
43	50000	1403525383,19006	1403525383,20130
44	50000	1403525383,69509	1403525383,70634
45	50000	1403525383,119992	1403525383,121094
46	50000	1403525383,170481	1403525383,171640
47	50000	1403525383,221073	1403525383,222188
48	50000	1403525383,271535	1403525383,272640
49	50000	1403525383,322031	1403525383,323525
0	80000	1403525383,407915	1403525383,409178
1	80000	1403525383,488526	1403525383,489676
2	80000	1403525383,569008	1403525383,570175
3	80000	1403525383,649540	1403525383,650677
4	80000	1403525383,730048	1403525383,731156
5	80000	1403525383,810540	1403525383,811711
6	80000	1403525383,891062	1403525383,892189
7	80000	1403525383,971536	1403525383,972660
8	80000	1403525384,52048	1403525384,53216
9	80000	1403525384,132553	1403525384,133669
10	80000	1403525384,213053	1403525384,214174
11	80000	1403525384,293552	1403525384,294679
12	80000	1403525384,374050	1403525384,375166
13	80000	1403525384,454539	1403525384,455705
14	80000	1403525384,535123	1403525384,536253
15	80000	1403525384,615589	1403525384,616754
16	80000	1403525384,696078	1403525384,697214
17	80000	1403525384,776545	1403525384,777677
18	80000	1403525384,857045	1403525384,858410
19	80000	1403525384,937571	1403525384,938694
20	80000	1403525385,18088	1403525385,19220
21	80000	1403525385,98595	1403525385,99780
22	80000	1403525385,179113	1403525385,180237
23	80000	1403525385,259583	1403525385,260701
24	80000	1403525385,340090	1403525385,341224
25	80000	1403525385,420598	1403525385,421705
26	80000	1403525385,501097	1403525385,502212
27	80000	1403525385,581595	1403525385,582740
28	80000	1403525385,662119	1403525385,663249
29	80000	1403525385,742626	1403525385,743751
30	80000	1403525385,823096	1403525385,824234
31	80000	1403525385,903612	1403525385,904726
32	80000	1403525385,984114	1403525385,985233
33	80000	1403525386,64615	1403525386,65710
34	80000	1403525386,145082	1403525386,146201
35	80000	1403525386,225580	1403525386,226703
36	80000	1403525386,306074	1403525386,307200
37	80000	1403525386,386577	1403525386,387784
38	80000	1403525386,467097	1403525386,468368
39	80000	1403525386,547629	1403525386,548747
40	80000	1403525386,628130	1403525386,629292
41	80000	1403525386,708645	1403525386,709757
42	80000	1403525386,789150	1403525386,790255
43	80000	1403525386,869654	1403525386,870769
44	80000	1403525386,950154	1403525386,951268
45	80000	1403525387,30657	1403525387,31837
46	80000	1403525387,111168	1403525387,112308
47	80000	1403525387,191634	1403525387,192748
48	80000	1403525387,272133	1403525387,273244
49	80000	1403525387,352635	1403525387,353731
0	100000	1403525387,458244	1403525387,459504
1	100000	1403525387,559056	1403525387,560183
2	100000	1403525387,659537	1403525387,660701
3	100000	1403525387,760065	1403525387,761186
4	100000	1403525387,860530	1403525387,861672
5	100000	1403525387,961044	1403525387,962166
6	100000	1403525388,61543	1403525388,62659
7	100000	1403525388,162025	1403525388,163164
8	100000	1403525388,262529	1403525388,263684
9	100000	1403525388,363122	1403525388,364259
10	100000	1403525388,463586	1403525388,464714
11	100000	1403525388,564056	1403525388,565162
12	100000	1403525388,664544	1403525388,665707
13	100000	1403525388,765063	1403525388,766171
14	100000	1403525388,865557	1403525388,866686
15	100000	1403525388,966073	1403525388,967179
16	100000	1403525389,66562	1403525389,67788
17	100000	1403525389,167087	1403525389,168233
18	100000	1403525389,267593	1403525389,268704
19	100000	1403525389,368092	1403525389,369212
20	100000	1403525389,468577	1403525389,469690
21	100000	1403525389,569077	1403525389,570191
22	100000	1403525389,669593	1403525389,670764
23	100000	1403525389,770105	1403525389,771209
24	100000	1403525389,870600	1403525389,871780
25	100000	1403525389,971132	1403525389,972901
26	100000	1403525390,71604	1403525390,72733
27	100000	1403525390,172110	1403525390,173242
28	100000	1403525390,272629	1403525390,273763
29	100000	1403525390,373135	1403525390,374251
30	100000	1403525390,473634	1403525390,474751
31	100000	1403525390,574134	1403525390,575269
32	100000	1403525390,674655	1403525390,675847
33	100000	1403525390,775164	1403525390,776301
34	100000	1403525390,875644	1403525390,876783
35	100000	1403525390,976156	1403525390,977268
36	100000	1403525391,76658	1403525391,77796
37	100000	1403525391,177162	1403525391,178295
38	100000	1403525391,277665	1403525391,278783
39	100000	1403525391,378162	1403525391,379303
40	100000	1403525391,478661	1403525391,479849
41	100000	1403525391,579177	1403525391,580332
42	100000	1403525391,679668	1403525391,680830
43	100000	1403525391,780413	1403525391,781531
44	100000	1403525391,880922	1403525391,882071
45	100000	1403525391,981445	1403525391,982613
46	100000	1403525392,82010	1403525392,83155
47	100000	1403525392,182550	1403525392,183772
48	100000	1403525392,283141	1403525392,284253
49	100000	1403525392,383603	1403525392,384748
0	500000	1403525392,889351	1403525392,890727
1	500000	1403525393,390083	1403525393,391271
2	500000	1403525393,890599	1403525393,891896
3	500000	1403525394,391156	1403525394,392360
4	500000	1403525394,891648	1403525394,892872
5	500000	1403525395,392146	1403525395,393312
6	500000	1403525395,892668	1403525395,893852
7	500000	1403525396,393186	1403525396,394352
8	500000	1403525396,893698	1403525396,894906
9	500000	1403525397,394228	1403525397,395383
10	500000	1403525397,894747	1403525397,895929
11	500000	1403525398,395272	1403525398,396431
12	500000	1403525398,895777	1403525398,896975
13	500000	1403525399,396298	1403525399,397449
14	500000	1403525399,896815	1403525399,898005
15	500000	1403525400,397333	1403525400,398480
16	500000	1403525400,897843	1403525400,899012
17	500000	1403525401,398382	1403525401,399579
18	500000	1403525401,899043	1403525401,900508
19	500000	1403525402,399335	1403525402,400438
20	500000	1403525402,899652	1403525402,900730
21	500000	1403525403,399962	1403525403,401012
22	500000	1403525403,900248	1403525403,901349
23	500000	1403525404,400539	1403525404,401625
24	500000	1403525404,900825	1403525404,901926
25	500000	1403525405,401108	1403525405,402169
26	500000	1403525405,901384	1403525405,902469
27	500000	1403525406,401664	1403525406,402737
28	500000	1403525406,901947	1403525406,902996
29	500000	1403525407,402243	1403525407,403267
30	500000	1403525407,902531	1403525407,903684
31	500000	1403525408,402884	1403525408,404974
32	500000	1403525408,903315	1403525408,904459
33	500000	1403525409,403740	1403525409,404923
34	500000	1403525409,904216	1403525409,905454
35	500000	1403525410,404696	1403525410,405891
36	500000	1403525410,905167	1403525410,906381
37	500000	1403525411,405658	1403525411,406846
38	500000	1403525411,906125	1403525411,907466
39	500000	1403525412,406608	1403525412,407871
40	500000	1403525412,907162	1403525412,908363
41	500000	1403525413,407613	1403525413,408830
42	500000	1403525413,908097	1403525413,909285
43	500000	1403525414,408586	1403525414,409728
44	500000	1403525414,908995	1403525414,910178
45	500000	1403525415,409487	1403525415,410676
46	500000	1403525415,909961	1403525415,911132
47	500000	1403525416,410393	1403525416,411523
48	500000	1403525416,911123	1403525416,912220
49	500000	1403525417,411414	1403525417,412483
0	800000	1403525418,217118	1403525418,218445
1	800000	1403525419,17887	1403525419,19052
2	800000	1403525419,818437	1403525419,819683
3	800000	1403525420,619008	1403525420,620246
4	800000	1403525421,419510	1403525421,420674
5	800000	1403525422,220056	1403525422,221312
6	800000	1403525423,20604	1403525423,21833
7	800000	1403525423,821096	1403525423,822546
8	800000	1403525424,621637	1403525424,622860
9	800000	1403525425,422165	1403525425,423343
10	800000	1403525426,222697	1403525426,223795
11	800000	1403525427,23013	1403525427,24107
12	800000	1403525427,823307	1403525427,824434
13	800000	1403525428,623599	1403525428,624659
14	800000	1403525429,423883	1403525429,424982
15	800000	1403525430,224165	1403525430,225212
16	800000	1403525431,24454	1403525431,25513
17	800000	1403525431,824743	1403525431,825848
18	800000	1403525432,625033	1403525432,626083
19	800000	1403525433,425346	1403525433,426372
20	800000	1403525434,225635	1403525434,226755
21	800000	1403525435,25956	1403525435,27047
22	800000	1403525435,826253	1403525435,827369
23	800000	1403525436,626553	1403525436,627731
24	800000	1403525437,426895	1403525437,427951
25	800000	1403525438,227181	1403525438,228255
26	800000	1403525439,27471	1403525439,28497
27	800000	1403525439,827768	1403525439,828827
28	800000	1403525440,628072	1403525440,629163
29	800000	1403525441,428360	1403525441,429445
30	800000	1403525442,228653	1403525442,229724
31	800000	1403525443,28960	1403525443,30018
32	800000	1403525443,829260	1403525443,830287
33	800000	1403525444,629544	1403525444,630631
34	800000	1403525445,429831	1403525445,430947
35	800000	1403525446,230110	1403525446,231158
36	800000	1403525447,30395	1403525447,31527
37	800000	1403525447,830704	1403525447,831846
38	800000	1403525448,631057	1403525448,632187
39	800000	1403525449,431351	1403525449,432443
40	800000	1403525450,231640	1403525450,232678
41	800000	1403525451,31926	1403525451,32997
42	800000	1403525451,832220	1403525451,833355
43	800000	1403525452,632539	1403525452,633589
44	800000	1403525453,432852	1403525453,433877
45	800000	1403525454,233141	1403525454,234261
46	800000	1403525455,33432	1403525455,34528
47	800000	1403525455,833728	1403525455,834844
48	800000	1403525456,634013	1403525456,635536
49	800000	1403525457,434301	1403525457,435333
0	1000000	1403525458,443889	1403525458,445242
1	1000000	1403525459,444639	1403525459,445869
2	1000000	1403525460,445082	1403525460,446147
3	1000000	1403525461,445359	1403525461,446440
4	1000000	1403525462,445648	1403525462,446716
5	1000000	1403525463,445954	1403525463,447011
6	1000000	1403525464,446246	1403525464,447341
7	1000000	1403525465,446544	1403525465,447694
8	1000000	1403525466,446888	1403525466,447965
9	1000000	1403525467,447175	1403525467,448217
10	1000000	1403525468,447485	1403525468,448571
11	1000000	1403525469,447774	1403525469,448811
12	1000000	1403525470,448059	1403525470,449203
13	1000000	1403525471,448350	1403525471,449441
14	1000000	1403525472,448650	1403525472,449758
15	1000000	1403525473,448964	1403525473,449968
16	1000000	1403525474,449260	1403525474,450288
17	1000000	1403525475,449547	1403525475,450599
18	1000000	1403525476,449837	1403525476,450907
19	1000000	1403525477,450131	1403525477,451109
20	1000000	1403525478,450422	1403525478,451438
21	1000000	1403525479,450757	1403525479,451793
22	1000000	1403525480,451042	1403525480,452117
23	1000000	1403525481,451335	1403525481,452377
24	1000000	1403525482,451631	1403525482,452663
25	1000000	1403525483,451948	1403525483,452969
26	1000000	1403525484,452246	1403525484,453344
27	1000000	1403525485,452540	1403525485,453544
28	1000000	1403525486,452832	1403525486,453860
29	1000000	1403525487,453126	1403525487,454227
30	1000000	1403525488,453405	1403525488,454516
31	1000000	1403525489,453693	1403525489,454842
32	1000000	1403525490,453983	1403525490,455118
33	1000000	1403525491,454273	1403525491,455363
34	1000000	1403525492,454562	1403525492,455730
35	1000000	1403525493,454930	1403525493,456054
36	1000000	1403525494,455218	1403525494,456259
37	1000000	1403525495,455484	1403525495,456502
38	1000000	1403525496,455782	1403525496,456890
39	1000000	1403525497,456070	1403525497,457197
40	1000000	1403525498,456367	1403525498,457391
41	1000000	1403525499,456676	1403525499,457689
42	1000000	1403525500,456966	1403525500,458010
43	1000000	1403525501,457252	1403525501,458277
44	1000000	1403525502,457543	1403525502,458676
45	1000000	1403525503,457852	1403525503,458849
46	1000000	1403525504,458148	1403525504,459246
47	1000000	1403525505,458433	1403525505,459598
48	1000000	1403525506,458761	1403525506,459929
49	1000000	1403525507,459038	1403525507,460067
